100000	50	-1	0.00086899998132139444	0.4	0.00231699994765222073
100000	50	1	0.00261625018902122974	0.7	0.00400575017556548119
100000	50	2	0.00294600008055567741	0.6	0.00484924996271729469
100000	50	4	0.00581625010818243027	0.7	0.00859200023114681244
100000	50	5	0.00569249968975782394	0.7	0.00791049934923648834
100000	50	6	0.00631425017490983009	0.8	0.00835149921476840973
100000	50	7	0.00454500038176774979	0.7	0.00634550023823976517
100000	50	8	0.00612500030547380447	0.8	0.00809000059962272644
100000	50	10	0.00506999995559453964	0.7	0.00738149974495172501
100000	50	12	0.00655749998986721039	0.8	0.00869775004684925079
100000	50	14	0.00814775004982948303	0.8	0.01047675032168626785
10000	50	-1	0.00009649999992689118	0.5	0.00020499998936429620
10000	50	1	0.00024124998890329152	0.7	0.00033149999217130244
10000	50	2	0.00041425001109018922	0.7	0.00056924996897578239
10000	50	4	0.00081825000233948231	0.8	0.00098875002004206181
10000	50	5	0.00034374999813735485	0.7	0.00049424997996538877
10000	50	6	0.00042149997898377478	0.7	0.00060400000074878335
10000	50	7	0.00055600004270672798	0.8	0.00073924998287111521
10000	50	8	0.00053075002506375313	0.7	0.00073574995622038841
10000	50	10	0.00059875001898035407	0.7	0.00083475001156330109
10000	50	12	0.00051024998538196087	0.7	0.00073100003646686673
10000	50	14	0.00057974999072030187	0.7	0.00084400002378970385
1000000	50	-1	0.00857475027441978455	0.3	0.02510900050401687622
1000000	50	1	0.02290674857795238495	0.6	0.03725200146436691284
1000000	50	2	0.03617699816823005676	0.6	0.06350649893283843994
1000000	50	4	0.04637449979782104492	0.5	0.08461425453424453735
1000000	50	5	0.06855875253677368164	0.7	0.10089100152254104614
1000000	50	6	0.09281349927186965942	0.8	0.11984825134277343750
1000000	50	7	0.06213699653744697571	0.7	0.09052749723196029663
1000000	50	8	0.08878700435161590576	0.8	0.11809900403022766113
1000000	50	10	0.05073324590921401978	0.6	0.08658400177955627441
1000000	50	12	0.07062474638223648071	0.7	0.10112100094556808472
1000000	50	14	0.07149600237607955933	0.7	0.10241375118494033813
100000	100	-1	0.00083774997619912028	0.4	0.00190849998034536839
100000	100	1	0.00236400007270276546	0.7	0.00337475002743303776
100000	100	2	0.00344175007194280624	0.7	0.00528650032356381416
100000	100	4	0.01008025091141462326	0.6	0.01647274941205978394
100000	100	5	0.00356250000186264515	0.7	0.00531125022098422050
100000	100	6	0.00329275010153651237	0.7	0.00492599979043006897
100000	100	7	0.00499849952757358551	0.7	0.00671024993062019348
100000	100	8	0.00499400030821561813	0.7	0.00669175013899803162
100000	100	10	0.00489625008776783943	0.7	0.00674575008451938629
100000	100	12	0.00512224994599819183	0.7	0.00697075016796588898
100000	100	14	0.00427024997770786285	0.7	0.00619599968194961548
10000	100	-1	0.00010725000174716115	0.6	0.00019425000937189907
10000	100	1	0.00028274999931454659	0.8	0.00037650001468136907
10000	100	2	0.00035424999077804387	0.7	0.00048399998922832310
10000	100	4	0.00050650001503527164	0.8	0.00066449999576434493
10000	100	5	0.00045374999172054231	0.7	0.00062475004233419895
10000	100	6	0.00041749997762963176	0.7	0.00056975003099068999
10000	100	7	0.00050999998347833753	0.7	0.00069499999517574906
10000	100	8	0.00045875000068917871	0.7	0.00065050000557675958
10000	100	10	0.00049399997806176543	0.7	0.00069000001531094313
10000	100	12	0.00044825000804848969	0.7	0.00063875003252178431
10000	100	14	0.00058350001927465200	0.7	0.00082650000695139170
1000000	100	-1	0.00871025025844573975	0.3	0.02515150047838687897
1000000	100	1	0.02259275130927562714	0.6	0.03657025098800659180
1000000	100	2	0.02447475120425224304	0.6	0.04007725045084953308
1000000	100	4	0.04299275204539299011	0.5	0.07959599792957305908
1000000	100	5	0.03735999763011932373	0.6	0.06379275023937225342
1000000	100	6	0.03789300099015235901	0.6	0.06152249872684478760
1000000	100	7	0.04164474830031394958	0.6	0.06667549908161163330
1000000	100	8	0.05824900045990943909	0.7	0.08434149622917175293
1000000	100	10	0.04594624787569046021	0.6	0.07463374733924865723
1000000	100	12	0.04773975163698196411	0.6	0.07482925057411193848
1000000	100	14	0.05781199783086776733	0.7	0.08332525193691253662
100000	250	-1	0.00105024990625679493	0.5	0.00222224998287856579
100000	250	1	0.00270249997265636921	0.7	0.00402250001206994057
100000	250	2	0.00301049998961389065	0.7	0.00433875015005469322
100000	250	4	0.00774149969220161438	0.6	0.01283174939453601837
100000	250	5	0.00367224984802305698	0.7	0.00551149994134902954
100000	250	6	0.00355049991048872471	0.7	0.00514250015839934349
100000	250	7	0.00398400006815791130	0.7	0.00599524984136223793
100000	250	8	0.00396724976599216461	0.7	0.00588375004008412361
100000	250	10	0.00334800011478364468	0.7	0.00504125002771615982
100000	250	12	0.00416825013235211372	0.7	0.00638599973171949387
100000	250	14	0.00436449982225894928	0.7	0.00660474970936775208
10000	250	-1	0.00012899999273940921	0.6	0.00022299999545793980
10000	250	1	0.00026249999064020813	0.7	0.00035299998125992715
10000	250	2	0.00032250001095235348	0.8	0.00042949998169206083
10000	250	4	0.00061700004152953625	0.7	0.00084499997319653630
10000	250	5	0.00056325003970414400	0.7	0.00075999996624886990
10000	250	6	0.00048899999819695950	0.7	0.00067274994216859341
10000	250	7	0.00050399999599903822	0.7	0.00071624998236075044
10000	250	8	0.00060999998822808266	0.7	0.00086749996989965439
10000	250	10	0.00054999999701976776	0.7	0.00078000000212341547
10000	250	12	0.00055950001114979386	0.7	0.00080874998820945621
10000	250	14	0.00055550003889948130	0.7	0.00082575000124052167
1000000	250	-1	0.00933049991726875305	0.4	0.02373649924993515015
1000000	250	1	0.02467325143516063690	0.6	0.03894475102424621582
1000000	250	2	0.03334875404834747314	0.6	0.05570825189352035522
1000000	250	4	0.04570500180125236511	0.6	0.07303050160408020020
1000000	250	5	0.03657449781894683838	0.6	0.05865349993109703064
1000000	250	6	0.03516525030136108398	0.6	0.05610174685716629028
1000000	250	7	0.03492375090718269348	0.6	0.05717350170016288757
1000000	250	8	0.03677400201559066772	0.6	0.05677875131368637085
1000000	250	10	0.03396575152873992920	0.6	0.05676474794745445251
1000000	250	12	0.03400025144219398499	0.6	0.05442299693822860718
1000000	250	14	0.03443900123238563538	0.6	0.05604025349020957947
100000	500	-1	0.00110474997200071812	0.5	0.00240124994888901711
100000	500	1	0.00265575014054775238	0.7	0.00371650001034140587
100000	500	2	0.00463300012052059174	0.7	0.00640175025910139084
100000	500	4	0.01246124971657991409	0.6	0.02226900123059749603
100000	500	5	0.00347174983471632004	0.7	0.00503450026735663414
100000	500	6	0.00380549998953938484	0.7	0.00548849999904632568
100000	500	7	0.00367599981836974621	0.7	0.00526275020092725754
100000	500	8	0.00357475015334784985	0.7	0.00517574977129697800
100000	500	10	0.00355900009162724018	0.7	0.00536025036126375198
100000	500	12	0.00348924985155463219	0.6	0.00558824976906180382
100000	500	14	0.00395399983972311020	0.7	0.00576100032776594162
10000	500	-1	0.00017824998940341175	0.5	0.00033275000168941915
10000	500	1	0.00035399998887442052	0.6	0.00055300001986324787
10000	500	2	0.00061599997570738196	0.6	0.00095000001601874828
10000	500	4	0.01145325042307376862	0.5	0.02105000056326389313
10000	500	5	0.00054424995323643088	0.7	0.00082650000695139170
10000	500	6	0.00050899997586384416	0.7	0.00072549999458715320
10000	500	7	0.00061375001678243279	0.6	0.00098474998958408833
10000	500	8	0.00067624996881932020	0.6	0.00106825004331767559
10000	500	10	0.00080749997869133949	0.6	0.00126799999270588160
10000	500	12	0.00081574998330324888	0.6	0.00128199998289346695
10000	500	14	0.00084774999413639307	0.6	0.00132349994964897633
1000000	500	-1	0.01126250065863132477	0.3	0.03286925330758094788
1000000	500	1	0.02711924910545349121	0.7	0.04076249897480010986
1000000	500	2	0.04136474803090095520	0.6	0.06551899760961532593
1000000	500	4	0.04745149984955787659	0.6	0.08004225045442581177
1000000	500	5	0.03617624938488006592	0.7	0.05472800135612487793
1000000	500	6	0.03864174708724021912	0.6	0.06241949647665023804
1000000	500	7	0.03559199720621109009	0.6	0.05620250105857849121
1000000	500	8	0.04079150035977363586	0.6	0.06277350336313247681
1000000	500	10	0.03507924824953079224	0.6	0.05413050204515457153
1000000	500	12	0.03505675122141838074	0.7	0.05270250141620635986
1000000	500	14	0.03673525154590606689	0.6	0.05654899775981903076
100000	750	-1	0.00126275001093745232	0.5	0.00231650006026029587
100000	750	1	0.00258324993774294853	0.7	0.00362049997784197330
100000	750	2	0.00291999988257884979	0.7	0.00417574960738420486
100000	750	4	0.00474325008690357208	0.7	0.00711425021290779114
100000	750	5	0.00416950043290853500	0.7	0.00582600012421607971
100000	750	6	0.00412399973720312119	0.7	0.00572900008410215378
100000	750	7	0.00392675027251243591	0.7	0.00584150012582540512
100000	750	8	0.00407449994236230850	0.7	0.00589150004088878632
100000	750	10	0.00388674996793270111	0.7	0.00561974989250302315
100000	750	12	0.00384050002321600914	0.7	0.00561325019225478172
100000	750	14	0.00403599999845027924	0.7	0.00574675016105175018
10000	750	-1	0.00030349998269230127	0.5	0.00065900001209229231
10000	750	1	0.00035300001036375761	0.6	0.00063850003061816096
10000	750	2	0.00053899997146800160	0.5	0.00106425001285970211
10000	750	4	0.00955149997025728226	0.5	0.01923425123095512390
10000	750	5	0.00061874999664723873	0.6	0.00106550008058547974
10000	750	6	0.00067875004606321454	0.6	0.00115400005597621202
10000	750	7	0.00068975001340731978	0.6	0.00119225005619227886
10000	750	8	0.00069999997504055500	0.6	0.00116124993655830622
10000	750	10	0.00074975000461563468	0.6	0.00131624995265156031
10000	750	12	0.00069575000088661909	0.5	0.00128000008407980204
10000	750	14	0.00063849997241050005	0.5	0.00119474995881319046
1000000	750	-1	0.00890500098466873169	0.4	0.02117250114679336548
1000000	750	1	0.02545849978923797607	0.7	0.03809724748134613037
1000000	750	2	0.02690700069069862366	0.7	0.03997274860739707947
