100000	50	-1	0.00333333318121731281	1.0	0.00333333318121731281
100000	50	2	0.00666666636243462563	1.0	0.00666666636243462563
100000	50	4	0.00666666636243462563	0.7	0.00999999977648258209
100000	50	6	0.01999999955296516418	0.9	0.02333333157002925873
100000	50	10	0.02999999932944774628	0.8	0.03666666522622108459
100000	50	12	0.04666666686534881592	0.9	0.05333333089947700500
1000000	50	-1	0.01666666567325592041	0.5	0.03333333134651184082
1000000	50	2	0.02333333157002925873	0.6	0.03666666522622108459
1000000	50	4	0.05666666850447654724	0.7	0.07666666805744171143
1000000	50	6	0.10333333164453506470	0.8	0.12999999523162841797
1000000	50	10	0.20333333313465118408	0.8	0.24333333969116210938
1000000	50	12	0.23666666448116302490	0.9	0.26666668057441711426
10000000	50	-1	0.11333332210779190063	0.4	0.28666666150093078613
10000000	50	2	0.21999998390674591064	0.5	0.41333332657814025879
10000000	50	4	0.54999995231628417969	0.7	0.75999999046325683594
10000000	50	6	0.88999992609024047852	0.8	1.14666664600372314453
10000000	50	10	1.53333330154418945312	0.8	1.91333329677581787109
10000000	50	12	2.12333321571350097656	0.9	2.49000000953674316406
100000	5000	-1	0.00333333318121731281	0.1	0.02333333343267440796
100000	5000	2	0.00666666636243462563	0.1	0.04666666686534881592
100000	5000	4	0.00666666636243462563	0.2	0.04333333298563957214
100000	5000	6	0.00666666636243462563	0.1	0.05000000074505805969
100000	5000	10	0.01666666567325592041	0.3	0.06333333253860473633
100000	5000	12	0.02666666544973850250	0.3	0.09000000357627868652
1000000	5000	-1	0.02333333157002925873	0.4	0.05333333089947700500
1000000	5000	2	0.02666666544973850250	0.4	0.06666667014360427856
1000000	5000	4	0.04666666686534881592	0.5	0.10000000149011611938
1000000	5000	6	0.02666666544973850250	0.4	0.06666666269302368164
1000000	5000	10	0.03666666522622108459	0.4	0.09333333373069763184
1000000	5000	12	0.03333333134651184082	0.3	0.10333333164453506470
10000000	5000	-1	0.12999999523162841797	0.5	0.27000001072883605957
10000000	5000	2	0.23333333432674407959	0.6	0.38666665554046630859
10000000	5000	4	0.23000000417232513428	0.6	0.37999999523162841797
10000000	5000	6	0.24666666984558105469	0.6	0.41333332657814025879
10000000	5000	10	0.26333332061767578125	0.6	0.44999995827674865723
10000000	5000	12	0.26999998092651367188	0.6	0.47666668891906738281
100000	25000	-1	0.00333333318121731281	0.0	0.55333334207534790039
100000	25000	2	0.00999999977648258209	0.0	0.64666664600372314453
100000	25000	4	0.00000000000000000000	0.0	0.60999995470046997070
100000	25000	6	0.00666666636243462563	0.0	0.65333336591720581055
100000	25000	10	0.00333333318121731281	0.0	0.72000002861022949219
100000	25000	12	0.00666666636243462563	0.0	0.75000000000000000000
1000000	25000	-1	0.02666666544973850250	0.0	0.59666669368743896484
1000000	25000	2	0.05333333089947700500	0.1	0.68999999761581420898
1000000	25000	4	0.04333333298563957214	0.1	0.68000000715255737305
1000000	25000	6	0.04666666686534881592	0.1	0.68000000715255737305
1000000	25000	10	0.04666666686534881592	0.1	0.74666666984558105469
1000000	25000	12	0.05333333089947700500	0.1	0.75000000000000000000
10000000	25000	-1	0.14666667580604553223	0.2	0.82333332300186157227
10000000	25000	2	0.33000001311302185059	0.3	1.05666673183441162109
10000000	25000	4	0.32666668295860290527	0.3	1.07333338260650634766
10000000	25000	6	0.28666666150093078613	0.3	1.04666674137115478516
10000000	25000	10	0.42333331704139709473	0.3	1.36666679382324218750
10000000	25000	12	0.31999999284744262695	0.3	1.26333332061767578125
100000	125000	-1	0.00666666636243462563	0.0	7.90333318710327148438
100000	125000	2	0.00999999977648258209	0.0	8.40000057220458984375
100000	125000	4	0.01333333272486925125	0.0	9.01000022888183593750
100000	125000	6	0.01333333272486925125	0.0	9.33333301544189453125
100000	125000	10	0.00999999977648258209	0.0	9.96333312988281250000
100000	125000	12	0.01333333272486925125	0.0	10.89666748046875000000
1000000	125000	-1	0.05000000074505805969	0.0	14.32999897003173828125
1000000	125000	2	0.09000000357627868652	0.0	14.57666683197021484375
1000000	125000	4	0.09333333373069763184	0.0	14.85666656494140625000
1000000	125000	6	0.09666667133569717407	0.0	15.25666713714599609375
1000000	125000	10	0.15666666626930236816	0.0	17.93000030517578125000
1000000	125000	12	0.10999999195337295532	0.0	18.47666740417480468750
10000000	125000	-1	0.21999998390674591064	0.0	14.61999988555908203125
10000000	125000	2	0.41999998688697814941	0.0	14.96333312988281250000
10000000	125000	4	0.48000001907348632812	0.0	15.16333293914794921875
10000000	125000	6	0.50999999046325683594	0.0	15.66999912261962890625
10000000	125000	10	0.52666664123535156250	0.0	17.19000053405761718750
10000000	125000	12	0.55000001192092895508	0.0	18.59666633605957031250
