100000	50	-1	0.00085100001888349652	0.4	0.00215500011108815670
100000	50	-1	0.00093199999537318945	0.5	0.00205900007858872414
100000	50	-1	0.00082100002327933908	0.4	0.00192099995911121368
100000	50	-1	0.00079399999231100082	0.4	0.00212699989788234234
100000	50	1	0.00388700002804398537	0.7	0.00580599997192621231
100000	50	1	0.00284500000998377800	0.6	0.00485200015828013420
100000	50	1	0.00255699991248548031	0.7	0.00377999991178512573
100000	50	1	0.00235099997371435165	0.7	0.00347799994051456451
100000	50	2	0.00566500006243586540	0.6	0.00992599967867136002
100000	50	2	0.00447099981829524040	0.6	0.00700300000607967377
100000	50	2	0.00373300001956522465	0.6	0.00597500009462237358
100000	50	2	0.00380200007930397987	0.6	0.00601699994876980782
100000	50	4	0.00907899998128414154	0.7	0.01271300017833709717
100000	50	4	0.00772499991580843925	0.7	0.01068400032818317413
100000	50	4	0.00636800006031990051	0.7	0.00977300014346837997
100000	50	4	0.00902699958533048630	0.8	0.01157999970018863678
100000	50	5	0.00459699984639883041	0.7	0.00687299994751811028
100000	50	5	0.00910800043493509293	0.8	0.01152299996465444565
100000	50	5	0.00282400008291006088	0.6	0.00491299992427229881
100000	50	5	0.00354499998502433300	0.6	0.00561300013214349747
100000	50	6	0.00508899986743927002	0.7	0.00780999986454844475
100000	50	6	0.00612400006502866745	0.7	0.00827999971807003021
100000	50	6	0.00371999992057681084	0.7	0.00566799985244870186
100000	50	6	0.00809600017964839935	0.8	0.01040000002831220627
100000	50	7	0.00399200012907385826	0.5	0.00767900003120303154
100000	50	7	0.00480700004845857620	0.7	0.00690399995073676109
100000	50	7	0.00657099997624754906	0.8	0.00867800042033195496
100000	50	7	0.00518500013276934624	0.7	0.00704000005498528481
100000	50	8	0.00840499997138977051	0.8	0.01081799995154142380
100000	50	8	0.01248100027441978455	0.8	0.01581799983978271484
100000	50	8	0.00760800018906593323	0.8	0.00989999994635581970
100000	50	8	0.00429899990558624268	0.7	0.00632600020617246628
100000	50	10	0.00595800019800662994	0.7	0.00906100030988454819
100000	50	10	0.00478000007569789886	0.6	0.00843700021505355835
100000	50	10	0.00655099982395768166	0.7	0.00944500043988227844
100000	50	10	0.00832500029355287552	0.7	0.01116199977695941925
100000	50	12	0.00972199998795986176	0.8	0.01207599975168704987
100000	50	12	0.00892399996519088745	0.7	0.01200000010430812836
100000	50	12	0.00866699963808059692	0.7	0.01203900016844272614
100000	50	12	0.00738999992609024048	0.7	0.01079900003969669342
100000	50	14	0.00494399992749094963	0.7	0.00742499995976686478
100000	50	14	0.00544899981468915939	0.7	0.00782900024205446243
100000	50	14	0.00490400008857250214	0.6	0.00761599978432059288
100000	50	14	0.00534699996933341026	0.7	0.00808500032871961594
10000	50	-1	0.00009000000136438757	0.5	0.00018400000408291817
10000	50	-1	0.00008900000102585182	0.5	0.00017899999511428177
10000	50	-1	0.00008800000068731606	0.5	0.00017699999443721026
10000	50	-1	0.00008700000034878030	0.5	0.00017600000137463212
10000	50	1	0.00043700000969693065	0.7	0.00058300001546740532
10000	50	1	0.00033999999868683517	0.7	0.00051400001393631101
10000	50	1	0.00029299999005161226	0.7	0.00041400000918656588
10000	50	1	0.00028099998598918319	0.7	0.00039800000376999378
10000	50	2	0.00057600002037361264	0.7	0.00081300002057105303
10000	50	2	0.00050600001122802496	0.7	0.00077799998689442873
10000	50	2	0.00048700001207180321	0.7	0.00068900000769644976
10000	50	2	0.00047400000039488077	0.7	0.00067500001750886440
10000	50	4	0.00060400000074878335	0.7	0.00087400001939386129
10000	50	4	0.00064099999144673347	0.8	0.00085100001888349652
10000	50	4	0.00052800000412389636	0.7	0.00073400000110268593
10000	50	4	0.00053899997146800160	0.7	0.00072100001852959394
10000	50	5	0.00050600001122802496	0.7	0.00070500001311302185
10000	50	5	0.00080199999501928687	0.8	0.00101899995934218168
10000	50	5	0.00050299998838454485	0.7	0.00070099998265504837
10000	50	5	0.00050500000361353159	0.7	0.00070299999788403511
10000	50	6	0.00067799998214468360	0.8	0.00089700001990422606
10000	50	6	0.00060999998822808266	0.8	0.00079800002276897430
10000	50	6	0.00083299999823793769	0.8	0.00103799998760223389
10000	50	6	0.00042200001189485192	0.7	0.00061699998332187533
10000	50	7	0.00041400000918656588	0.6	0.00064300000667572021
10000	50	7	0.00043099999311380088	0.7	0.00065900001209229231
10000	50	7	0.00075700000161305070	0.7	0.00101799995172768831
10000	50	7	0.00067699997453019023	0.7	0.00100199994631111622
10000	50	8	0.00063800002681091428	0.7	0.00089399999706074595
10000	50	8	0.00101300003007054329	0.8	0.00125600001774728298
10000	50	8	0.00097900000400841236	0.8	0.00121200003195554018
10000	50	8	0.00064400001429021358	0.7	0.00091699999757111073
10000	50	10	0.00049700000090524554	0.6	0.00080300000263378024
10000	50	10	0.00050999998347833753	0.7	0.00075700000161305070
10000	50	10	0.00044999999227002263	0.7	0.00069100002292543650
10000	50	10	0.00054799998179078102	0.7	0.00079800002276897430
10000	50	12	0.00074599997606128454	0.8	0.00098200002685189247
10000	50	12	0.00098699994850903749	0.8	0.00124999997206032276
10000	50	12	0.00093099998775869608	0.8	0.00117900001350790262
10000	50	12	0.00083099998300895095	0.8	0.00108600000385195017
10000	50	14	0.00059599999804049730	0.7	0.00086099997861310840
10000	50	14	0.00057999999262392521	0.7	0.00084400002378970385
10000	50	14	0.00052300002425909042	0.6	0.00082199997268617153
10000	50	14	0.00055400002747774124	0.6	0.00086600001668557525
1000000	50	-1	0.00897699967026710510	0.4	0.02543400041759014130
1000000	50	-1	0.01035999972373247147	0.3	0.02962799929082393646
1000000	50	-1	0.00961199961602687836	0.4	0.02689399942755699158
1000000	50	-1	0.00854699965566396713	0.4	0.02286300063133239746
1000000	50	1	0.02415099926292896271	0.6	0.03908399865031242371
1000000	50	1	0.02438900060951709747	0.6	0.04053900018334388733
1000000	50	1	0.02410699985921382904	0.6	0.03880900144577026367
1000000	50	1	0.02533799968659877777	0.6	0.04109900072216987610
1000000	50	2	0.02692399919033050537	0.5	0.05036500096321105957
1000000	50	2	0.02992900088429450989	0.5	0.05616800114512443542
1000000	50	2	0.03003899939358234406	0.5	0.05532699823379516602
1000000	50	2	0.03008400090038776398	0.6	0.05335099995136260986
